userid,gender,age,ope,con,ext,agr,neu
05582fff4065e751b9b510b02a8e4715,1,23,-1.05,-1.23,-0.58,-0.68,0.05
a922bb14d6e761fa008c61110161723a,1,24,-0.87,-1.23,0.29,0.82,-0.01
d11551a8c471fe36248cd903de42a734,1,21,-0.13,0.02,-0.71,-0.01,0.49
34f867e2c1e6a4ae675e5344da4039d1,1,22,0.15,0.99,0.92,-0.34,-0.01
e9d8fe3a1fddb1bc31ac3e7b14619451,0,25,1.16,1.58,0.08,0.16,-1.07
f95d8af77bf09732668a2361c5ddd435,1,35,-0.96,1.06,0.23,1.16,-1.07
e6498fa7e5b12e142ba723c03f436e95,1,46,0.33,1.06,0.86,1.16,-1.26
376cc1797a7cbb41a33c392044fc2794,1,23,0.33,-0.12,-0.33,-0.93,0.74
2b8d82129953990e7fda74fe92ee38d2,1,55,-1.15,-1.45,-0.64,0.82,-0.88
f43e96ad16c6bdb7fa30d4c770e1fbbc,1,32,1.16,0.69,-0.58,-0.34,1.23
7f6a081ac62568e0625fee9aed2b73ac,1,26,-0.96,-1.9,1.61,-0.59,-0.2
4f9d259860fb79063b4e881d5f81b77e,0,21,-1.61,-1.68,0.04,-0.76,-0.07
a798f6bb92553aa9038cd85c531b635a,1,22,-1.15,-1.31,0.87,0.91,1.23
08fb9ef6b6d26cb7269991ee0d204ef7,0,22,0.79,0.32,-0.64,0.16,0.11
f500cd11dd3cadc2e5b0eca96270cca3,1,26,-0.04,1.65,0.04,0.16,0.49
b25c93afde4fd66539723e44bc18a56f,1,26,-0.31,0.32,0.17,1.49,0.05
994a0dea21d090d916f4d58610b4cd65,1,26,-0.41,-1.45,-0.33,-0.48,1.48
807ba8b0c70db94c0a1299a0761ee962,1,27,0.7,0.91,1.17,1.57,0.18
7c767d576f988cbf7f143c90d63b8fb4,1,22,1.53,-0.94,1.04,-0.93,1.55
8aedd0a0b82f384fb0b48a6cea1659be,1,26,-1.52,1.06,-1.71,0.07,0.55
189c6990e26332156809fddbedf5e48e,0,25,-0.04,-0.05,0.79,-0.84,-0.88
3b6bc26769bb57a89332461a0d5017fc,0,23,1.44,-0.42,0.04,-0.26,-0.57
5b9c2da7f820ba1af365fd447ead35a8,0,24,0.89,-0.64,-0.58,-0.59,1.73
4afa53e290b01445f8b3ed8a3b077d60,0,23,-0.41,-1.6,0.17,-1.84,-0.26
5db37bda50240800f528d097fcf1e810,1,23,-0.13,-0.86,1.23,0.99,-0.76
912cb4b45af364cf499b092b1b41ea02,1,24,0.24,-0.27,-0.46,-0.68,2.04
5cd08912e18e9660b1e00596c70d8609,1,27,-0.59,-0.64,-0.21,-0.43,-0.45
efd8b35af1a3743938e4f8622e83a80b,0,23,-1.52,-2.12,-1.77,-2.09,2.11
d657198a678259391a799e72910cae96,1,24,-1.24,-0.72,-1.14,0.32,1.3
ebce92dea8767958b0d9327c8c1ed374,1,21,1.16,0.32,-1.17,-0.09,0.3
e821d3d8042012bcc844dc42b429b1ba,1,22,-0.04,-0.72,1.29,0.24,-0.32
6817a6fc6fcc71a89c38c9f721ca09c3,1,22,0.15,1.28,0.61,1.9,-0.26
25e721d48a658056eddd3aa0655039e8,1,26,0.61,0.84,-0.08,0.49,0.42
d1938e79e5ef326e5620470775fa3617,1,26,0.24,0.47,-0.77,1.66,1.11
ebe8c9be5b310d3e401f3b7c38047b93,1,21,0.89,0.47,1.73,-0.09,0.62
9ad5848585fb3a33a7c69db4e73b2410,0,26,1.07,0.39,-2.14,0.91,1.05
c0691e26248dd9e1e6b7241323002722,1,47,0.7,-1.23,-0.39,1.66,0.55
9c259fbc834ee3629cc430ed31a69e20,1,26,1.35,-0.57,-0.58,-0.09,-0.76
28fd530e8a361d2ab9cea9a29fec246b,1,19,-0.43,-0.49,1.23,0.66,-0.04
5419ef2d37357602472a69e6b679378e,1,24,0.15,0.84,1.04,1.09,-1.44
9d42db3ef03b993c25deb4b75e371d65,0,21,0.79,0.99,0.42,0.16,-1.26
bd22dd3294da63dd76a8127748fbfa5c,1,33,0.05,0.02,0.86,-0.93,-0.38
c20676073726be16c389fdfd4f3072cd,0,40,0.33,0.02,-0.08,0.07,0.61
5ef887635fe286c3fba42c5f954e7d57,0,22,0.61,0.99,0.92,0.74,-0.63
c44b7f40075cf1c2baecbf984c5d181a,1,23,0.42,-1.26,-0.64,0.32,1.3
82f2156f4efe3892576f897333a37b6c,0,22,0.33,-0.49,0.67,0.16,-2.06
47d37e16c85ed30e963f9710ddbbbead,0,22,-0.15,-1.81,-2.14,0.74,0.11
4a6d45e9080dd660a80037b31fc9f167,1,26,1.63,0.1,0.39,0.12,-0.7
8d66dbdd2dc1619f803fd6f67a66093b,1,36,1.07,-0.2,-1.33,-0.84,2.23
5e4b7071f0dad5a65e4d67c065b27d12,1,43,-1.42,-0.42,-0.14,1.32,0.36
7b86cee620cbd941acb29115e1b81e77,0,25,0.15,1.5,0.61,1.57,-1.82
e39f3aa76d3cd38099d31a1a610f0aef,0,24,-0.22,-0.12,-0.52,0.04,-1.01
39f70546ba64ac82ffc462d67254c483,1,26,-0.87,0.1,0.67,0.41,1.3
3df2812c37167d7236b1a721e99a4f8a,0,25,-0.59,0.39,-0.89,-0.18,0.61
808fbbf309437493a975e610bdf3c1e1,1,27,-1.98,0.32,-0.14,-0.26,-1.07
0fc1f229105013a2cf628e2cc85b074a,0,27,0.98,1.13,-0.14,1.16,-2
e39694e61e5e1f24a3850c2c05632940,1,35,1.16,0.39,-0.38,-0.84,0.55
f305ec5a6d96d470247f881dae808016,0,30,1.9,1.13,1.67,1.57,-0.32
e09dacdaeb96b5f796c5391639783f5a,0,22,0.15,-0.48,0.04,-0.01,-0.14
274614e2d6846648158eeb4221e15211,1,47,0.61,0.32,0.23,-1.43,1.11
373435a441aac6c405e075e00b43274b,0,26,0.42,-1.09,0.23,0.24,-0.26
710c8411e3f845e3944a81d1d978b08a,0,49,0.24,1.36,1.79,0.66,-2
10625cecb39befd03064d4d145ea0785,1,46,-0.87,0.32,-0.89,0.07,-0.57
fbab20fc6844222206184f898b778fe2,0,21,0.05,0.1,-0.52,-0.26,0.61
77e99f0c543a6ea799fda58e1c46615c,0,23,0.98,1.07,0.99,1.66,-1.57
b7da95bda000dfb359b5a0a31cb56d0e,0,26,-1.79,-1.53,0.08,0.49,-0.88
d8ccf2b35d30c385d700a09d6bee7efa,0,22,1.07,0.6,1.46,1.57,-2
8dc49c7f8891e9451bd5203a52e9da99,0,28,0.79,-1.9,-0.46,-0.68,0.24
f5ece50d6eab11b334de94592e4f48a7,1,25,1.53,0.69,0.23,-0.68,0.18
309117a64bdc81330688f3292462f9f4,1,26,-0.04,-1.53,0.48,-0.18,-0.26
895fc5fbb5b9ef09acb7782201ab3162,1,26,0.15,-0.64,0.79,0.82,-0.14
0f1236052801b7b92ca4fbe848e45dfc,1,24,1.53,-0.72,0.67,-0.93,0.61
b6353ce495b039d0d61c4fa2f4e2baf8,1,24,1.44,-0.12,0.61,0.91,0.3
76e37362710c3df5d2590ccbb0f634b9,0,30,0.98,0.62,1.61,0.99,-1.57
bb8410581e97ddca803feefab8d7dff6,0,27,-2.66,-0.35,-1.46,-1.43,-0.38
6ba9d675281397ba073e39378440632f,1,28,0.61,0.17,0.61,0.07,1.11
046999c907d8a7cc50b7ceb2d1b1a67c,1,22,0.7,0.1,-0.08,0.49,-0.45
107f059b9b3eded514d82d4cd012f8ab,0,26,1.53,0.17,1.29,0.66,-1.19
9b1215230d599592b6552c393a74372a,0,21,-1.52,-0.48,-0.46,-0.09,-0.48
2bba68e89e2b64536f2de563097188b5,1,24,0.05,-0.42,-1.71,-0.43,1.23
0ca4cff8af53ee4108aee82439414bca,1,23,0.24,-0.86,-0.33,0.24,1.11
2ffd66ffc6efcd8830c7171f0784739f,1,23,0.15,-0.35,0.04,-0.18,0.74
2b20dc397ffdf96215ba373d23c9919a,1,24,1.44,2.02,1.48,1.9,-1.32
26197d37e2f812151e7b25386e7d2e61,1,21,1.16,0.1,-0.12,0.49,-0.32
d76400cda13b4812cf244ca5fe8d7ecb,0,23,-1.61,-1.9,0.61,-0.18,0.05
53bd4cf5188cdb7534f4c961137e3b2a,1,23,-0.87,-0.2,-0.46,0.66,0.01
aad9845ea4121116539f5389a5344def,1,33,-1.24,-0.86,0.29,0.66,1.3
40b0c9f487b5c3ac4981736a1372434e,0,28,0.05,0.62,-0.02,0.57,0.24
28f99ae814779ba8b59568fefc621315,1,29,0.7,-0.42,0.04,-0.76,1.67
58e3627ee7a81a4035ce10ad21f96a82,0,21,0.15,0.25,0.67,0.41,-0.57
ffa27f176b022665e6e6b4c88fd42b48,0,25,0.52,-0.57,-1.33,0.24,-1.01
3dc0a8970a460f9880d847f367aab4c5,1,22,0.33,0.39,-0.08,1.27,-0.94
ad755f676a02bbf1c2d3a9d10791014e,0,28,0.79,1.15,0.23,0.57,-1.57
9db2ea4f86110d3cb9d32036983783b0,0,25,1.63,0.17,1.39,-0.18,-0.94
ea5491344de8b1042ae17cad8dd3b380,1,23,1.44,-1.23,-0.33,-0.01,1.05
cab2d752dc4491c28b9fe20e8423619a,0,24,-0.5,-0.2,0.73,-0.26,-0.2
f81aa067ee03df493f62e8f41545a099,0,69,0.15,-0.64,0.73,-0.59,-1.57
f268631fd1fa4e17b6538b72a20b1456,0,27,-0.22,0.54,-2.08,0.74,-0.51
348cd0253b9281807811fb628b1ef23d,0,23,1.07,0.32,-0.08,0.92,-0.26
e49a4348e41698d5f76c61e19a72a5aa,1,22,0.33,-0.94,0.67,-0.68,0.11
6bcc65c1eee5180e06942d0026db4bdf,0,25,-0.13,-0.2,0.98,1.24,-0.82
8d62e39841a0ae7d7894919bc69cf902,1,26,0.15,0.76,1.54,1.32,-0.14
5951c6710ef6e6286da5115deb373465,0,30,0.52,-2.79,-0.14,0.24,-0.76
53c9d50eec9ccd0668d5561b9ac23055,0,24,-1.15,-1.6,-0.58,-0.68,0.8
5731ab85bc20dab1ed6392c1c595487a,0,23,0.33,-0.79,-0.14,0.41,1.21
8cc02b418f74f8babf0ca06af5cfe52e,0,28,0.24,-1.01,-0.64,0.07,-0.63
f183f012efb72b145b3a919fb9d1b5ce,0,25,-0.59,1.5,-0.64,0.32,1.67
c9961647c6a07b6bb8a9d785ecd88514,1,27,0.89,0.25,1.13,1.32,-0.14
1c4dcd7f737c56d44f7fe1decf4b88ff,1,30,-0.5,-0.42,-1.83,-1.18,-0.14
a1859b25aa7f2c52cc6322bb7796b70e,1,31,-1.7,-1.31,-0.89,-0.43,0.36
eb271f40112a41f18d1ac1b65a0d1683,1,21,-0.22,-1.53,0.98,0.49,0.8
d32783a0cd701966e9b2a2f8615a659f,1,26,0.79,0.38,-1.27,-1.51,0.5
be003a864a5cd574be264313b486615f,0,22,0.79,-1.82,1.04,-1.18,1.42
21c3426f87aa92d2c0d53eb06b11f147,0,37,0.52,-0.57,-0.46,-1.18,0.74
6785d5c1e8d41310ebd95bab5e09062d,0,24,0.7,0.84,-0.52,-0.59,-0.07
911bb16f61d3753593110d8c2fe2509a,1,24,0.98,-0.2,-0.46,-1.43,0.92
787fb6fd2aa41e1d43b5ebb5024caa60,0,22,0.89,0.76,1.17,1.66,-1.75
984c678711eab46b54d869a59e418c78,1,24,0.89,-0.72,0.61,-0.18,0.74
f52e86acdeb0c9a66254722e462b3d75,1,24,1.16,-1.45,-0.33,0.07,0.18
3b5bd88105f82253f62ccf43406eabcc,1,31,0.89,1.13,-0.64,1.41,0.11
da423b32fb1eec2b6b9b730a0ce7f17b,1,25,0.05,-0.49,0.29,-1.43,0.3
8f25ac7cfba52d1e75fe69f54fafd611,0,31,0.89,-0.05,-1.57,-0.43,-0.26
1d4c99089d3f7669d0bea809d3d3b168,1,29,1.16,-3.01,-2.08,-1.09,2.23
c8b0c15dd74dbe565a5b880ae7de365b,1,23,0.79,0.39,1.23,1.16,-0.7
96e65f249fa763ef12c4347766a68e8a,1,27,-0.5,0.02,0.54,0.57,0.74
7e0ca771d45dcc3ed545f2852fc863f7,1,23,-1.89,-1.82,1.23,-1.59,0.36
44764ff45f9e3abc1cefbf8b3fd964e3,1,21,1.07,0.25,1.29,0.82,-0.82
cf8e57fb961dbe4f31a8cff2d8cb38f5,1,22,0.7,-1.45,-1.71,1.07,0.86
adc1b5fe5016bd395571e3d4937bf593,1,22,0.05,-0.94,0.54,0.16,-0.01
105f6e4ba9160794c95abb1a9340d278,1,25,-0.13,-0.12,-1.52,0.57,0.3
0d07133d7cec78ad09ec6e159eeb1059,0,24,-0.41,0.76,-2.33,-0.01,0.36
cc05986950d40667063aec7751b7d7de,1,36,1.26,0.32,-0.64,0.16,0.74
54e58889279eb854a5d634209a0c03c0,1,34,1.07,-0.72,-0.39,-0.01,1.23
20348cfcea53be4666b0bc7ba5cf0a7e,0,36,0.44,1.65,0.67,0.82,-0.01
f04686025f950f192c69bc23cd293ce3,0,29,1.31,1.72,-0.39,-0.93,-0.7
efc7ff7f5a5c38e38dfa381f0cc20097,1,23,0.7,0.02,1.04,0.32,0.86
945f68bbd12542fd06c49047620f1352,0,27,0.98,0.14,-0.08,-1.51,1.05
8915fb54481fec0fbaa274fa2dc7f499,1,23,0.05,1.36,0.48,1.07,0.24
9474f49e1b754b1cf9f9667fde663847,0,23,0.52,1.87,1.79,1.57,-1.38
498def5636dae44b5471c122326d0c88,0,27,-0.22,0.91,-0.18,-0.76,-0.51
0832df6fe18330348e5e808799a37372,1,25,1.07,0.99,1.36,0.99,-0.26
edb88111a1658ca80a8fe0e0ae7a9140,0,26,-1.24,-0.49,0.29,-0.84,0.92
6f2f74e953b20450385a6146bcb49139,0,30,0.79,0.91,-0.02,-0.93,-0.14
7b73181f52651138aa74ad1928c8d2ff,1,21,-0.59,-0.27,-2.08,-0.01,1.79
9d97c811e539a6b20beda74d39f7c5bc,0,28,-0.33,-2.71,0.48,-2.17,0.05
d0a61027db02fe0b8c35cbf89a441345,1,23,0.61,-0.05,0.11,-0.09,0.74
cc564c9b642e31863b9e5f23e0e9959e,0,25,0.33,-0.05,-0.14,0.07,-1.07
1eea0fa29884a04ad89f117a3792302e,0,26,1.35,-0.42,0.36,-0.26,-1.63
9b4ef1bef2ff384c5c3cb1d948bed951,1,26,0.42,0.25,0.17,0.32,0.49
1b682c28356333b3bab312dd590c1a0f,0,22,0.33,-0.2,-0.02,0.74,-1.75
3ff63460821ec0738cda5a688b2d45f9,1,21,0.24,0.54,0.79,0.91,-0.38
de58e8026c20a3836fa3521ec6ba19c6,0,43,1.44,-1.9,-0.96,-1.43,1.55
6cc16be6658acaa8aaddd7edd64cc3b9,0,24,0.42,0.91,0.92,0.91,-1.75
3423451fc525ce10b811dc195bfee473,0,29,0.7,-0.72,0.48,-0.43,0.36
262ac6e3c43ebbec742d2a9a0ff50986,1,32,1.07,0.25,0.17,0.91,-1.19
ef2efc4eb1ccc29d586cc3bec5577b97,1,27,-0.41,-0.49,-1.71,-0.93,2.17
9be501c46d5f0c57bd272d182e4f5549,0,25,-0.13,-2.56,0.17,-0.59,0.24
0f78dfc3c18fc617e22d6f32eb940826,1,28,-0.31,-0.72,0.42,0.57,-1.88
7440766d2dd2be1e959e3003a6e4c584,0,50,0.89,2.09,-0.12,0.32,-1.02
1d27a5ee63b48cf9d68c176a3b6b25ad,1,23,1.44,-1.75,1.39,0.74,-1.44
042705419dac59d985907fad2decc752,1,26,-1.24,-0.2,-1.14,-1.43,1.17
ba4cdece49740560f9e15dc371acf72a,1,57,0.42,1.95,-0.33,0.82,-0.76
a01ef04b46382aa6801bbae417092b42,0,24,-0.59,1.87,-2.39,-1.67,1.3
c828cfe6584d8159a82213e3b076c5b0,1,24,1.16,0.02,0.23,1.01,-0.45
f12969f177fb799bfca29eec3bc4af0a,1,24,-0.54,-1.38,0.48,0.82,-0.32
8b808172cf8e548203967acd82f467e5,1,21,0.89,-0.86,0.73,0.32,-0.26
ebf42016eb7e547d86816f8275ebe549,1,29,0.33,-0.42,-2.08,-0.18,1.48
95cba15acc30eaa49455a7d04b6278a2,1,23,-0.13,0.1,0.11,0.66,-0.45
531b79109681a5ac47ff0682b11d4558,0,23,-1.7,-0.27,-1.14,-0.51,1.55
e1e1f33ceaf897e15d78863a0b0468e6,1,26,-0.59,0.1,-0.46,-0.43,0.24
227822bed6f89c70e97400c6e4869d13,1,21,-1.15,0.62,0.48,0.66,-0.7
0a59096320117c00e83b8aee8af0d447,0,31,-1.15,-0.57,0.79,0.32,-1.5
a26f29905ccf88377ecbf4f30522e9a0,1,24,0.42,0.54,0.04,0.32,-0.45
80eda70a632c8d9d2e53f9170e071d35,1,39,-0.13,0.84,0.87,0.99,-1.01
18d745f264811459d8d7661ed0a4cf46,1,46,-1.31,-0.12,0.04,1.41,-1.32
b775ef4f30b1baa66a18493236ecfbeb,1,26,-0.22,-0.35,-0.52,-0.09,0.49
b0b2b3a0cd38b710d8b7bdb844f4409d,0,26,-0.78,2.02,0.79,-0.01,-0.88
9964d78c786abe62fa6d5ac0ce09007c,1,26,1.35,0.54,-1.27,0.82,0.8
ae619da08c0da0bacb7d9f376eec6c14,1,47,1.07,-0.05,1.48,0.32,-0.82
51e125d7f9c221fb96f5c3ccf25efa02,1,32,0.61,0.39,-0.33,0.07,-0.07
56775520b5893f52a76de272f8164f9c,1,25,0.24,0.1,-0.14,0.07,1.23
53f979fffd8d6529f18d2c510647f27c,0,30,1.44,1.5,-0.83,-0.26,0.36
71c0b6bcbe462bf0c6a5430cb516a5c5,0,25,-0.13,0.25,0.61,0.82,-0.14
2c0bbf3755bab4710ec14310f3dc9b73,1,25,-1.24,0.76,1.42,0.49,-0.7
f9e3f2a05e0c964e13222b85848a43d2,0,26,-0.31,0.32,0.04,-2.01,-0.51
cd450ee3d3e1e1827b893ec2a2469b86,1,22,0.52,0.25,0.92,-0.18,0.36
b7fd3f4485434bf0357c507d446330bd,1,49,-1.33,0.39,0.11,-0.68,0.8
e8cb0dda406406da3a71ac72d8c9ece8,1,34,0.52,0.69,1.29,1.07,-0.07
dcc5bba3f0b49e13afa20ae7e6183189,1,23,0.61,-0.94,1.04,0.57,0.86
152483cd8dbb049e6d00f543fbd1fae8,1,26,1.16,1.13,0.04,0.49,-0.2
6ac29387797f4593f70e2f401505f424,0,21,0.15,0.02,0.04,-0.01,-0.07
8d29ce7ab8edeea19b6125fc329cea51,0,25,-0.22,0.6,-1.21,0.07,0.18
b9e881d6c70d3dd7a4d16258a817537d,0,24,1.53,-1.75,0.86,-0.26,-0.57
d62815d0e3df51bb316329e03b33d697,1,23,-0.04,-0.27,1.07,0.39,0.67
70946a88a74324fc46301073b95dd6ec,1,26,-1.05,0.1,0.48,-0.09,0.99
0a6beb0692c3e6a6e886145ff22d40ec,1,37,0.7,0.14,0.41,0.07,-0.3
2495fb0dfbd3474bb8237817b065b12f,1,30,1.26,-1.16,-0.71,-0.59,1.73
a096efd75a25189c0304b1d0546a1c82,1,27,0.24,0.84,0.11,0.07,-1.13
4a0813bbabc43035ef42070aabd39239,1,27,1.16,1.36,1.29,1.32,-1.26
2dd8956891376130e48153df33d653da,1,22,0.24,1.72,-2.02,-0.76,0.18
42c649e10efd793e3eeeb25b32cff11d,1,22,-0.78,0.39,1.48,1.57,-2.13
b3d73990bd85d7f2295c8cbe974b3e8e,1,25,-1.15,-0.12,-0.27,-3.34,1.73
93bca13656db3da3d61d2c28be6c4072,1,23,-1.42,-0.72,-2.08,-2.01,2.54
26dcb16a084d15215d7e921654c1f0bc,0,26,-2.81,-0.94,-0.77,-0.93,0.67
ed49422ec0542a2ca7a90c50b4c5b4c7,1,21,-1.15,-0.3,0.54,-0.01,1.28
b29b8d079fe3da8a747c448fb0714378,0,35,1.26,1.5,0.11,1.32,-1.75
7cbeda9cf65d76d2d32dc6b81b2385e4,1,37,-1.61,0.39,0.14,0.74,-0.14
3c44efedd22c04b5e0dc568abe7df93e,0,23,-0.41,-0.49,-1.14,1.74,0.49
c119fcbfc9d0435cd94bbca6b11ed416,1,24,-0.96,0.02,-1.46,-0.18,1.3
6aac7bf2c680b7c1a8a8f3c5782ce912,1,22,-0.13,-0.79,-0.02,-0.34,0.18
9a19f71f6497c3dc20613341300f7876,1,22,-0.04,-0.35,0.23,-1.34,1.36
a61f61a609066612e698a9efafccaeb9,0,47,-0.5,-0.72,-0.71,0.07,0.55
f9b68d7633b13de8a091f011973a9aa0,0,25,-0.04,0.39,-0.52,0.49,-2.06
e815eb6ef06a7c4186cefdb15692140f,1,25,1.44,1.36,0.61,0.41,-0.76
0393893582577d98c937043290c6695d,0,31,0.89,0.54,-0.08,0.57,-0.01
80d6ffa1bfcf74290b8c8ba356784a4e,0,23,-0.04,-0.09,1.54,0.49,0.36
164a95de80487aab9e6a67f0fcaecc82,0,24,0.92,-0.79,0.11,-0.68,0.42
23c351109dc87e79efe38dfd08f6e0df,0,26,1.53,0.76,0.23,-0.01,-1.75
be372879868b422a7416144accb874ed,0,26,0.98,0.99,0.36,0.99,-1.07
0be4841036324cb95e8a74998d89ef9e,0,26,-1.7,-0.27,-1.27,-0.84,-0.88
47c35e553b27f25f23335cf0ee45284e,1,48,-0.22,-0.49,-0.64,-0.84,1.67
02d644dacb67c96578d21aa0c8bb6d29,1,24,0.98,-1.23,-0.64,-0.51,1.73
51e07afc4db1507c65a48911ff8aa692,1,41,1.53,-0.27,0.54,-0.23,1.36
3dfedbc2b3e877e0c800e5e01c7e7a9c,0,26,-0.87,1.43,1.61,0.91,-1.44
480e90e4bf74e1cdcd9bfa0046c35f87,1,24,0.33,-0.86,-0.96,-0.09,-0.07
59b5945f61045b7962181ed58e57ed2e,1,25,-1.42,0.54,0.23,1.82,-1.01
ffadf6181f531f69cc3784f02b7f2276,1,28,1.53,-0.86,0.17,-1.89,1.98
4e6b496dd48b2e4898fb0bbbe5592709,0,26,-0.04,-0.35,-1.46,-1.34,0.99
3194c746bac243cb910290144217c24f,1,22,-0.5,0.84,-0.52,0.24,0.55
6997782a4eb8c11157565f2644f11be2,0,37,0.98,-1.03,-0.21,-0.59,0.99
51accdd452d3a1a9bfe10da1c9ea04a9,1,25,-0.22,-0.27,-0.64,-0.26,0.18
40713d9d8c19b078e88b9a66b3d0080a,0,56,0.24,0.1,0.17,1.07,0.24
fa43244b13127be394543a57c93152e6,0,23,1.07,0.47,0.42,0.32,-1.19
b2fb1cca4fb737b6ac3ad6e11a29fb03,0,46,-1.42,-0.42,-2.52,1.9,-0.2
435e6dadb24659e8cf9a5e7937f4c71a,0,25,-0.96,0.32,1.42,-0.43,-0.88
5e493cd5e67c6fade77d3562b550191b,0,23,0.61,-1.82,1.04,-1.09,0.67
ff9a2274d15f41b3f1d4e66fb83ab1c1,0,30,0.52,0.62,-0.58,0.47,0.92
4c821a80b76719cb2cbd1ecf3b0b20ad,1,23,0.15,-0.79,0.98,1.07,-1.07
be7227fe383005b1fe19a88e23b400e4,0,25,1.53,0.02,0.92,-0.59,-1.82
020c3624a7437ebad4f241edfb519d22,0,23,1.9,-0.35,1.36,-0.09,-0.38
08521d2f46f7264e31276700ac3d128c,0,24,-1.89,0.47,0.04,-1.43,-1.57
2e2d99ba92c586739309ee0e429db3e7,1,24,0.42,-0.86,-1.46,-0.84,0.05
ca821c5f4ac8bc70177442f1037f5af3,1,28,1.26,-0.79,-0.58,0.41,1.23
4cd7c41c65ed24bb47e84a40c85d034d,1,25,0.15,-0.79,-0.21,-0.18,-0.01
f8fdde6d71e44c537e1fd13f2888fc85,1,33,0.05,-1.38,-0.27,-2.09,2.6
3365cf650031b7e1982204b294ca7f21,0,27,-0.59,0.02,-0.02,-0.51,0.11
746675e2cc3cdb76fb0e9ef36091ac18,0,22,-0.78,-0.79,-0.96,-0.26,1.48
89ed908a75454b6c767d0e8f64fd31a4,0,35,0.42,0.84,1.79,0.22,-1.19
7176c915d441e546bfb4f5166be79c29,0,24,-0.87,-0.27,-1.58,0.66,0.8
556f89a359e16a02a2e979cfe2d021ac,1,24,0.15,0.02,-1.52,0.32,-0.2
8b05be7279acc63f1f5b12f47cabec39,1,28,-0.13,-1.9,1.73,-0.59,0.05
941a7986f7f2f0202c2f5b4a0ea4e179,0,22,0.61,-0.64,-0.14,-0.68,0.55
1084c937394dc573bf799f26e22020e2,1,35,-0.04,0.39,1.39,1.57,0.24
42cdcc8948b9a482a0f61f97bb2e39b9,0,32,0.33,0.62,0.48,-0.34,-0.94
c96ab6f48fa7789297a14e0398111607,0,22,-2.26,-1.31,0.67,-0.01,-0.26
17400b9a04fea3d33599562328be6a74,0,24,0.74,-1.45,1.36,0.41,-0.68
3654db664c1b66fab3ac9df650469850,0,49,0.89,0.69,-0.08,1.07,-0.82
f9a0dcf033ea0436aff5fe72192a1997,1,26,-0.41,0.84,-1.08,1.07,-0.32
f64e08d282c4763e80bb24dfb23ac4c3,0,27,1.44,-0.64,0.23,0.24,-1.75
5b94761065bffb33cee0f19b34dfa513,0,27,-0.78,0.17,0.36,0.32,-0.76
069db8d112dc0d090aac28c591404bf2,0,25,-0.33,1.38,0.23,-0.34,-0.32
e4cdb6aaecf74ac71a60cc191724c4b6,1,33,-1.02,-0.05,1.04,-0.31,-0.68
0bc7d44db42207835613b3a462558cd1,1,23,0.89,-1.41,1.42,0.82,-1.38
3e69963fd3ba4b01e98ff2d15f30b4c0,1,29,-0.96,-0.12,-0.08,0.49,0.3
f679c2bb67a2f5060d5848900381c2cb,0,24,0.98,0.17,0.17,1.24,0.05
93bbd170fe9e85f3ad99bde244349ebe,0,26,1.44,-0.2,1.17,0.07,-0.63
7806282d5d73eee8a8827a67422e2a55,0,42,0.79,-0.49,-0.08,-0.43,0.49
48485d943cf50c878a6a3ee7862a4950,0,30,0.15,0.17,-0.21,0.41,0.67
e6f7309c9149c56e8ddeda6bf3edfdd4,1,22,0.24,-1.38,-1.33,-2.34,1.36
17afc4c50fdbf71da29ab182ea8faedd,1,38,-1.02,1.7,-0.46,0.99,0.74
564036f2d3cbc03a6d28ea78892a6a1c,1,28,0.7,-1.9,0.67,0.41,0.61
ac61d91df470ad2ad8b9ab7ef07cb951,1,41,0.24,-0.94,-1.58,-0.76,1.42
7c2b21c642b7561a83f5978264248b32,0,23,0.05,0.17,-0.96,-1.62,1.47
701f8ce4a3e9ff0b3ebce32d754faa28,0,26,1.35,1.21,1.04,-0.84,0.42
3aea56c6800257c49c2aef0fb80d341f,1,24,-1.33,-1.23,-0.77,-0.68,1.61
05811db70b75bd639d1543c2cebed55e,0,24,-0.5,0.32,-1.39,-1.18,1.05
2a003619ed1cfa895f8b7b3ad9451f49,0,26,0.05,-1.65,0.81,-0.34,0.99
b8300ff261615d76a31adcb8cdabfdbf,0,26,0.79,0.91,1.48,1.74,-1.88
142b22838f2af78a0ca5ad95942b1eba,1,26,0.89,-1.88,0.86,1.32,0.42
3903478b848d8dacc7d8ba08f214e558,1,22,0.7,0.1,-0.02,0.07,0.11
4f02b44f68b6fd21789c06f39e735c91,0,24,-0.35,1.65,1.07,1.01,-1.21
80b118998c20c6e6b71475a60bad0b2b,0,27,0.42,0.17,1.29,-0.68,-1.38
ab086c3114d1d4435c606d0feb59f707,1,23,1.81,-0.27,1.61,0.49,-0.7
0513194a350d554b6544ffa65aff24e4,0,21,0.05,-1.45,-0.46,1.41,-0.94
7c20e88fd1e5db6a8317a2fa38d00cfb,1,25,-0.04,-1.09,-1.83,0.07,0.36
07381edf7e4d7627125e187092e9f911,0,22,-0.04,1.36,-0.27,-0.09,0.11
3b28d65c07393b22a91c4d904d050906,0,25,0.33,0.54,0.36,1.57,-0.7
c2d43ae368cf4675642290e7100f5dca,0,33,1.63,-0.79,0.86,-0.34,-0.94
79af6984c93c9b3ac4ca0065280c5663,1,22,0.24,0.17,1.67,0.57,-1.13
